,Platform,Active_Users_M,Avg_Rating,Problems_Count,Problems_Difficulty,Job_Integration,Contest_Frequency,Pricing_Model,Founded_Year,Mobile_App_Available,Certifications_Offered,Learning_Paths,Forum_Activity_Level,Platform_Score
3117,HackerRank,14.8,4.8,3539,Varied,Yes,Weekly,Free,2005,True,True,4,High,106
3118,HackerRank,26.0,3.9,3940,Hard,Limited,Biweekly,Free,2020,False,False,8,Low,106
3119,LeetCode,15.0,4.8,2986,Varied,Limited,Monthly,Freemium,2021,True,True,4,High,100
3120,LeetCode,25.6,4.2,726,Medium,No,Monthly,Freemium,2013,True,True,10,High,117
3121,LeetCode,2.7,3.7,3197,Hard,No,Weekly,Free,2010,True,True,1,Low,57
3122,Codeforces,13.8,4.8,3647,Varied,Limited,Weekly,Freemium,2015,True,True,8,High,110
3123,CodeChef,18.0,4.7,2053,Medium,Yes,Monthly,Free,2011,True,False,2,Low,94
3124,HackerRank,8.2,4.8,2714,Medium,Limited,Weekly,Paid,2012,True,True,4,Medium,88
3125,Codeforces,20.9,4.8,2795,Varied,No,Monthly,Free,2007,True,False,5,Medium,97
3126,Codeforces,1.0,3.9,1284,Medium,No,Occasionally,Free,2019,False,True,8,High,72
3127,Codeforces,3.8,3.6,2406,Hard,No,Weekly,Free,2021,True,False,3,Low,57
3128,LeetCode,17.9,3.7,2501,Easy,Yes,Monthly,Freemium,2014,True,False,7,Low,96
3129,Codeforces,11.8,3.5,2224,Easy,No,Occasionally,Paid,2006,False,True,9,Medium,83
3130,Codeforces,6.0,4.9,2974,Medium,No,Biweekly,Freemium,2015,False,True,9,Medium,92
3131,CodeChef,7.9,4.6,2713,Easy,No,Biweekly,Freemium,2019,True,True,5,High,86
3132,Codeforces,14.2,4.5,2237,Varied,Yes,Biweekly,Freemium,2015,False,False,10,Low,105
3133,Codeforces,25.0,4.2,3446,Varied,Yes,Occasionally,Paid,2017,False,True,8,Low,116
3134,LeetCode,11.1,4.1,3640,Medium,Yes,Weekly,Free,2019,False,False,1,High,83
3135,HackerRank,12.3,4.7,1559,Easy,Yes,Monthly,Freemium,2005,True,False,8,Medium,101
3136,CodeChef,14.2,4.6,1205,Hard,No,Occasionally,Paid,2007,True,True,6,High,93
3137,LeetCode,4.2,4.0,895,Medium,Yes,Weekly,Free,2010,False,True,6,Low,82
3138,CodeChef,13.0,4.4,1457,Medium,Yes,Occasionally,Paid,2022,True,True,4,High,96
3139,CodeChef,22.8,4.5,2054,Hard,Limited,Biweekly,Paid,2008,False,True,7,High,113
3140,CodeChef,27.9,3.5,1789,Hard,Yes,Biweekly,Free,2019,True,True,4,Low,107
3141,Codeforces,27.5,4.6,999,Varied,No,Monthly,Freemium,2007,True,False,8,High,115
3142,LeetCode,14.4,4.7,594,Medium,Yes,Biweekly,Paid,2016,True,False,2,High,93
3143,CodeChef,24.1,5.0,3806,Easy,Limited,Occasionally,Free,2022,True,False,1,Low,99
3144,Codeforces,7.1,4.8,592,Medium,Yes,Biweekly,Paid,2006,True,False,3,High,85
3145,CodeChef,20.8,3.8,3952,Hard,No,Biweekly,Freemium,2012,True,True,5,Low,93
3146,CodeChef,24.6,3.7,2581,Varied,No,Occasionally,Freemium,2007,False,True,10,Medium,109
3147,HackerRank,27.6,3.8,2119,Easy,Limited,Biweekly,Free,2017,True,False,9,Medium,111
3148,Codeforces,15.5,4.9,3200,Varied,No,Monthly,Paid,2022,True,False,10,High,101
3149,CodeChef,3.4,3.7,1795,Varied,No,Occasionally,Free,2018,False,False,2,High,56
3150,HackerRank,25.5,4.1,2200,Easy,Yes,Monthly,Paid,2008,False,False,1,High,100
3151,Codeforces,8.6,4.6,2391,Easy,Yes,Weekly,Free,2021,True,True,6,Low,95
3152,LeetCode,29.1,4.0,2991,Easy,Limited,Weekly,Paid,2007,False,False,10,Medium,119
3153,HackerRank,21.9,4.4,1707,Varied,Limited,Weekly,Free,2011,True,True,8,Low,112
3154,CodeChef,3.5,4.2,3567,Medium,Yes,Weekly,Free,2015,True,False,3,Medium,74
3155,CodeChef,19.2,4.8,3832,Easy,Yes,Weekly,Freemium,2008,False,False,1,Low,100
3156,CodeChef,25.4,5.0,984,Hard,Yes,Weekly,Free,2019,True,False,9,Low,125
3157,CodeChef,12.4,4.6,3697,Medium,Limited,Weekly,Free,2017,False,True,1,Low,86
3158,Codeforces,27.5,4.0,3379,Varied,Yes,Monthly,Free,2011,False,False,6,Low,109
3159,HackerRank,14.8,4.7,1397,Easy,Limited,Biweekly,Free,2014,False,False,1,Low,83
3160,LeetCode,23.7,3.9,1654,Easy,Limited,Monthly,Freemium,2019,False,False,6,Low,100
3161,LeetCode,1.8,4.2,2360,Varied,No,Occasionally,Freemium,2012,True,True,10,Low,78
3162,HackerRank,25.9,4.1,2222,Varied,Yes,Weekly,Paid,2021,True,False,6,Low,110
3163,CodeChef,21.6,3.6,641,Varied,Yes,Biweekly,Paid,2008,True,True,4,High,101
3164,Codeforces,23.0,3.5,2152,Easy,Yes,Monthly,Free,2017,False,True,10,High,114
3165,CodeChef,12.6,4.2,3926,Easy,No,Occasionally,Paid,2018,False,False,8,High,86
3166,HackerRank,8.9,4.5,2502,Hard,Yes,Weekly,Free,2022,True,True,1,Medium,86
3167,HackerRank,28.1,4.4,3153,Hard,Yes,Occasionally,Free,2010,False,True,3,High,117
3168,HackerRank,23.4,4.1,3531,Easy,No,Occasionally,Paid,2013,False,False,9,High,103
3169,Codeforces,13.3,4.2,2374,Varied,No,Weekly,Paid,2016,True,True,2,Medium,81
3170,Codeforces,12.5,4.4,2877,Varied,No,Occasionally,Paid,2006,True,True,9,Low,91
3171,HackerRank,2.6,3.6,2517,Easy,No,Biweekly,Freemium,2006,False,True,3,High,64
3172,HackerRank,23.0,4.3,3035,Hard,No,Weekly,Free,2011,True,True,5,Medium,104
3173,LeetCode,25.4,4.5,2407,Easy,Yes,Monthly,Paid,2018,True,True,3,Low,109
3174,LeetCode,28.7,5.0,746,Medium,Yes,Monthly,Freemium,2015,True,False,6,Medium,125
3175,HackerRank,28.3,3.9,2436,Hard,No,Biweekly,Paid,2021,True,True,2,Medium,98
3176,Codeforces,15.9,3.6,604,Medium,No,Occasionally,Freemium,2012,True,False,8,Low,84
3177,Codeforces,20.3,4.9,2336,Easy,Limited,Weekly,Paid,2006,True,True,4,High,109
3178,LeetCode,14.4,3.7,3603,Varied,No,Biweekly,Free,2022,False,True,10,Medium,93
3179,Codeforces,5.5,4.7,598,Varied,Yes,Biweekly,Free,2007,False,True,4,Low,85
3180,LeetCode,29.6,3.6,1659,Easy,Limited,Monthly,Freemium,2015,True,False,10,Medium,115
3181,HackerRank,25.2,4.8,3240,Easy,No,Biweekly,Free,2015,False,True,4,Low,106
3182,CodeChef,20.2,4.5,1908,Varied,Limited,Biweekly,Free,2019,False,False,2,Low,91
3183,LeetCode,9.3,3.7,1359,Varied,Limited,Weekly,Free,2005,False,True,3,High,80
3184,Codeforces,20.6,3.6,3732,Hard,Limited,Occasionally,Free,2018,True,True,6,Low,95
3185,CodeChef,14.4,4.4,1383,Easy,Yes,Occasionally,Freemium,2015,True,False,1,Medium,88
3186,HackerRank,9.2,3.7,2350,Hard,Limited,Weekly,Paid,2014,True,True,4,High,81
3187,CodeChef,18.2,4.4,1555,Varied,Yes,Weekly,Paid,2007,True,True,10,High,118
3188,Codeforces,16.2,3.6,2012,Varied,Yes,Biweekly,Paid,2020,False,True,4,Medium,91
3189,CodeChef,18.0,4.9,3001,Medium,Yes,Monthly,Freemium,2014,True,True,7,Medium,115
3190,CodeChef,4.3,4.4,3728,Easy,Yes,Monthly,Freemium,2021,True,True,10,Low,93
3191,Codeforces,19.1,3.6,3476,Varied,Limited,Occasionally,Freemium,2008,True,True,4,Medium,93
3192,LeetCode,7.4,4.8,2387,Medium,Limited,Occasionally,Paid,2018,False,False,3,High,79
3193,HackerRank,22.8,5.0,597,Varied,Limited,Occasionally,Paid,2017,True,True,8,Medium,117
3194,LeetCode,19.3,4.3,3174,Medium,Yes,Monthly,Freemium,2010,True,False,6,Medium,104
3195,LeetCode,6.8,4.4,3212,Medium,Limited,Occasionally,Freemium,2020,True,False,8,Low,83
3196,Codeforces,21.5,4.7,914,Hard,No,Monthly,Free,2009,True,False,8,Low,101
3197,CodeChef,15.5,4.4,2057,Medium,Limited,Occasionally,Free,2008,False,True,5,High,97
3198,HackerRank,6.9,3.9,517,Medium,No,Weekly,Free,2011,True,False,8,Medium,76
3199,Codeforces,18.5,3.7,2221,Medium,Yes,Weekly,Free,2015,False,False,7,Medium,100
3200,Codeforces,28.9,5.0,1123,Medium,Yes,Monthly,Freemium,2013,True,True,6,Low,128
3201,LeetCode,28.0,4.1,742,Medium,Yes,Weekly,Paid,2022,True,False,3,High,111
3202,HackerRank,24.7,4.9,1772,Medium,Yes,Occasionally,Paid,2009,True,True,2,Medium,112
3203,Codeforces,29.0,4.0,1749,Hard,Yes,Occasionally,Free,2013,True,False,4,Low,108
3204,LeetCode,13.7,4.9,2625,Hard,Yes,Monthly,Paid,2010,False,True,5,High,104
3205,CodeChef,15.1,4.8,3511,Hard,Yes,Occasionally,Free,2016,True,True,7,Medium,108
3206,CodeChef,18.9,4.0,1302,Hard,No,Weekly,Paid,2021,True,False,2,Low,80
3207,HackerRank,27.2,3.6,785,Easy,Yes,Biweekly,Freemium,2018,True,True,10,Low,121
3208,LeetCode,12.0,4.8,2577,Varied,Limited,Occasionally,Paid,2020,True,True,6,High,97
3209,HackerRank,11.7,4.4,903,Medium,No,Occasionally,Freemium,2009,True,True,1,Low,77
3210,LeetCode,7.6,3.6,3035,Easy,No,Occasionally,Freemium,2021,False,True,2,High,68
3211,HackerRank,18.6,4.7,1156,Easy,No,Weekly,Freemium,2015,True,False,5,Medium,98
3212,LeetCode,5.1,3.6,3615,Hard,No,Monthly,Paid,2019,True,True,5,High,68
3213,HackerRank,25.5,4.8,3217,Varied,No,Monthly,Freemium,2014,True,False,4,Low,102
3214,LeetCode,19.8,3.7,2627,Hard,No,Monthly,Freemium,2005,False,True,2,Medium,86
3215,LeetCode,27.6,3.6,1334,Hard,No,Biweekly,Freemium,2020,True,False,10,High,110
3216,LeetCode,19.5,4.0,2446,Hard,Yes,Weekly,Free,2006,False,True,2,Low,97
3217,Codeforces,1.4,4.7,2033,Medium,No,Biweekly,Freemium,2005,False,True,2,Medium,69
3218,Codeforces,22.9,5.0,2634,Medium,Yes,Weekly,Freemium,2005,False,False,3,Low,111
3219,Codeforces,1.2,4.1,3534,Hard,Yes,Weekly,Freemium,2012,False,True,8,Medium,87
3220,LeetCode,23.3,3.6,1514,Easy,Yes,Weekly,Paid,2021,False,False,3,Low,95
3221,CodeChef,29.8,4.1,2323,Hard,No,Monthly,Free,2017,True,True,2,High,105
3222,LeetCode,26.0,4.7,2646,Varied,Limited,Monthly,Freemium,2007,True,False,2,High,107
3223,Codeforces,22.6,4.6,1215,Medium,No,Weekly,Paid,2022,False,True,3,Medium,101
3224,HackerRank,26.6,4.1,1363,Easy,No,Occasionally,Freemium,2005,True,False,7,High,107
3225,CodeChef,6.4,4.1,1919,Medium,Limited,Occasionally,Free,2019,True,False,1,Low,64
3226,HackerRank,17.5,3.7,2841,Medium,Yes,Biweekly,Paid,2007,False,True,8,Medium,102
3227,HackerRank,23.4,4.7,3853,Varied,Yes,Occasionally,Free,2016,False,True,2,Medium,109
3228,Codeforces,19.2,4.7,1261,Easy,Limited,Occasionally,Freemium,2018,True,False,9,Medium,109
3229,LeetCode,29.9,4.5,3787,Medium,Limited,Weekly,Freemium,2007,True,True,3,Low,117
3230,LeetCode,5.5,3.6,2230,Medium,No,Monthly,Freemium,2022,False,True,7,High,75
3231,LeetCode,25.0,4.2,3030,Medium,No,Biweekly,Paid,2010,False,True,7,Low,104
3232,CodeChef,3.5,3.6,1918,Easy,Yes,Weekly,Paid,2020,True,True,6,Medium,78
3233,HackerRank,2.4,4.5,3548,Hard,Yes,Occasionally,Paid,2017,False,False,4,Low,72
3234,CodeChef,27.3,4.5,1839,Easy,Yes,Weekly,Freemium,2007,True,True,5,Medium,124
3235,HackerRank,7.3,4.4,2362,Medium,Limited,Occasionally,Free,2017,False,True,6,High,87
3236,CodeChef,9.2,4.7,2489,Medium,Yes,Monthly,Free,2005,False,False,8,High,97
3237,HackerRank,24.1,3.5,1061,Easy,No,Monthly,Paid,2017,False,False,9,Medium,96
3238,Codeforces,29.4,3.8,1803,Medium,No,Biweekly,Freemium,2015,False,False,3,High,101
3239,LeetCode,12.0,4.5,3780,Easy,No,Monthly,Freemium,2014,False,True,2,Medium,82
3240,CodeChef,4.5,4.6,1544,Varied,Limited,Biweekly,Paid,2012,False,False,2,Low,68
3241,Codeforces,19.4,4.4,2488,Medium,Yes,Occasionally,Free,2005,False,True,4,Low,102
3242,HackerRank,17.1,3.6,1354,Varied,No,Occasionally,Freemium,2013,True,False,2,High,78
3243,CodeChef,11.5,4.5,962,Easy,Yes,Weekly,Paid,2017,True,False,4,Low,88
3244,HackerRank,27.5,4.0,1153,Hard,Yes,Monthly,Free,2005,True,False,2,Low,101
3245,LeetCode,21.6,4.4,2359,Easy,Yes,Weekly,Free,2006,False,True,8,Low,116
3246,LeetCode,4.4,4.7,1804,Easy,Yes,Weekly,Free,2019,True,False,6,Medium,87
3247,LeetCode,18.1,4.1,1163,Medium,Yes,Biweekly,Free,2012,True,False,1,Low,87
3248,LeetCode,11.5,3.7,1163,Hard,Limited,Biweekly,Freemium,2017,True,True,10,High,97
3249,CodeChef,11.0,3.5,1853,Medium,No,Monthly,Free,2010,True,True,3,Medium,70
3250,LeetCode,5.1,3.7,936,Varied,Limited,Occasionally,Free,2010,True,True,4,High,73
3251,CodeChef,26.5,4.8,2129,Varied,No,Biweekly,Free,2006,False,True,1,High,106
3252,Codeforces,26.5,4.4,1765,Medium,No,Weekly,Free,2015,False,False,4,Medium,103
3253,Codeforces,1.5,4.5,2888,Varied,Limited,Biweekly,Freemium,2006,True,False,9,High,83
3254,LeetCode,14.5,4.5,3016,Easy,Limited,Biweekly,Freemium,2018,False,False,2,High,89
3255,LeetCode,4.6,4.2,977,Varied,No,Biweekly,Free,2018,True,False,1,Medium,60
3256,LeetCode,6.1,3.5,1252,Medium,Limited,Occasionally,Free,2019,True,False,1,Low,57
3257,HackerRank,6.8,4.7,2761,Varied,Limited,Weekly,Free,2020,True,False,9,Low,89
3258,Codeforces,28.0,3.6,1834,Varied,Limited,Monthly,Free,2013,True,True,4,Medium,104
3259,HackerRank,29.1,3.8,2452,Medium,Yes,Monthly,Paid,2008,True,False,7,Medium,113
3260,HackerRank,9.7,4.2,2489,Medium,No,Occasionally,Freemium,2014,True,False,7,Low,79
3261,LeetCode,12.4,5.0,3636,Hard,No,Occasionally,Paid,2020,True,False,10,Medium,96
3262,LeetCode,13.0,4.7,940,Easy,No,Occasionally,Free,2011,True,False,2,Low,76
3263,LeetCode,4.3,4.1,825,Easy,Limited,Monthly,Freemium,2007,False,True,9,Low,83
3264,LeetCode,1.5,4.4,1060,Hard,Limited,Occasionally,Paid,2019,True,True,10,Medium,83
3265,HackerRank,21.3,3.6,1537,Varied,Yes,Monthly,Free,2007,True,True,7,Low,103
3266,CodeChef,1.4,4.8,2083,Hard,Limited,Monthly,Paid,2008,True,True,6,Low,77
3267,CodeChef,29.0,3.8,646,Easy,Yes,Monthly,Freemium,2022,False,True,1,Low,106
3268,Codeforces,24.3,3.8,3846,Medium,No,Weekly,Freemium,2010,False,True,7,Medium,106
3269,Codeforces,11.6,4.1,3411,Hard,Limited,Occasionally,Free,2018,True,False,10,Low,89
3270,Codeforces,20.6,3.7,2406,Varied,Yes,Monthly,Free,2005,False,True,4,High,101
3271,Codeforces,27.4,3.7,3892,Varied,No,Weekly,Freemium,2018,True,True,10,Low,114
3272,HackerRank,2.7,4.8,714,Easy,Yes,Monthly,Freemium,2009,False,False,6,High,86
3273,HackerRank,2.5,4.2,1200,Hard,No,Weekly,Free,2006,True,True,6,Low,72
3274,Codeforces,1.3,3.9,3065,Easy,Limited,Occasionally,Paid,2010,True,True,9,Medium,76
3275,Codeforces,25.6,4.7,2211,Easy,Limited,Biweekly,Paid,2005,False,False,4,Medium,106
3276,Codeforces,17.5,3.9,3450,Medium,No,Weekly,Paid,2006,False,True,5,Low,88
3277,CodeChef,16.8,4.6,3300,Hard,Limited,Occasionally,Freemium,2007,False,True,10,Low,109
3278,CodeChef,13.6,4.2,1647,Hard,No,Weekly,Freemium,2012,True,False,8,High,93
3279,CodeChef,14.4,3.7,2383,Easy,Limited,Biweekly,Freemium,2014,False,True,4,Low,86
3280,Codeforces,18.8,4.1,3089,Medium,Yes,Weekly,Paid,2018,False,True,1,Medium,96
3281,Codeforces,14.4,4.6,2450,Medium,Yes,Biweekly,Free,2019,True,False,8,Low,101
3282,CodeChef,1.8,3.7,3326,Varied,Yes,Occasionally,Free,2006,False,True,3,Low,67
3283,HackerRank,5.7,4.3,640,Medium,Yes,Weekly,Paid,2010,False,True,2,Medium,81
3284,Codeforces,12.0,4.4,3704,Varied,Limited,Occasionally,Freemium,2015,True,True,7,Low,94
3285,LeetCode,19.0,3.6,2972,Medium,No,Weekly,Free,2016,False,False,10,Medium,96
3286,HackerRank,5.3,4.6,2541,Hard,Yes,Occasionally,Free,2021,True,True,6,Low,87
3287,HackerRank,16.6,4.2,3465,Varied,Limited,Biweekly,Freemium,2008,True,False,1,Medium,85
3288,LeetCode,3.1,3.9,3646,Easy,No,Monthly,Paid,2014,False,True,8,Low,70
3289,LeetCode,10.0,3.5,3612,Medium,Yes,Weekly,Paid,2022,True,True,5,High,87
3290,CodeChef,14.5,4.4,1408,Easy,Limited,Weekly,Paid,2007,True,False,4,High,91
3291,CodeChef,20.4,4.8,1131,Varied,No,Monthly,Freemium,2008,True,False,3,Low,93
3292,CodeChef,26.5,4.1,2126,Medium,Yes,Occasionally,Paid,2008,True,False,1,High,102
3293,HackerRank,15.3,4.7,1325,Hard,Yes,Occasionally,Freemium,2014,False,True,4,High,105
3294,LeetCode,28.3,4.1,2827,Medium,Limited,Monthly,Freemium,2014,True,True,1,High,107
3295,LeetCode,11.3,4.8,2988,Easy,No,Biweekly,Free,2018,False,False,5,Low,82
3296,LeetCode,2.8,4.8,2356,Hard,No,Monthly,Freemium,2016,True,False,2,Low,64
3297,CodeChef,7.8,4.9,1846,Varied,Yes,Weekly,Paid,2013,False,True,1,Low,86
3298,Codeforces,28.0,4.7,2701,Varied,Limited,Occasionally,Paid,2006,False,True,3,Low,110
3299,CodeChef,23.2,4.5,3362,Medium,Limited,Occasionally,Freemium,2011,False,False,3,Medium,101
3300,HackerRank,20.1,3.6,1504,Easy,Limited,Monthly,Freemium,2005,False,True,6,Low,96
3301,HackerRank,1.3,3.9,2924,Hard,Yes,Occasionally,Paid,2016,True,False,8,Medium,74
3302,LeetCode,3.7,4.1,2268,Easy,Limited,Weekly,Paid,2015,True,False,8,Medium,78
3303,LeetCode,17.2,4.7,2004,Hard,Limited,Monthly,Paid,2019,True,True,4,Low,96
3304,LeetCode,13.6,4.1,3222,Hard,No,Weekly,Free,2017,True,False,5,Medium,82
3305,Codeforces,28.9,4.6,3773,Varied,No,Weekly,Free,2010,False,False,8,High,118
3306,HackerRank,22.8,3.6,2289,Easy,No,Monthly,Free,2010,False,False,9,Low,94
3307,CodeChef,21.3,4.1,1456,Hard,Limited,Occasionally,Free,2011,False,True,3,Medium,97
3308,LeetCode,16.0,3.5,3383,Medium,Yes,Weekly,Paid,2019,True,False,4,Medium,87
3309,CodeChef,23.8,3.6,2864,Easy,Limited,Occasionally,Free,2020,False,True,4,Low,96
3310,Codeforces,19.3,4.4,2679,Medium,Yes,Weekly,Paid,2016,False,True,8,Low,112
3311,LeetCode,2.8,4.7,1644,Varied,No,Occasionally,Free,2022,False,False,6,Low,69
3312,LeetCode,12.2,4.1,3723,Medium,No,Weekly,Paid,2008,True,False,5,High,81
3313,LeetCode,5.7,4.5,1181,Medium,Yes,Biweekly,Free,2010,True,True,10,High,100
3314,HackerRank,9.5,4.9,1057,Varied,Yes,Biweekly,Free,2005,True,False,9,Medium,100
3315,HackerRank,22.4,4.1,1614,Hard,Limited,Occasionally,Paid,2006,True,False,4,Low,93
3316,CodeChef,15.5,4.7,3672,Easy,Yes,Occasionally,Freemium,2021,False,True,6,High,109
3317,LeetCode,21.8,3.7,872,Hard,Limited,Occasionally,Free,2014,True,False,5,High,95
3318,HackerRank,13.4,4.3,3221,Easy,No,Occasionally,Freemium,2005,False,False,10,High,95
3319,CodeChef,30.0,4.1,2083,Varied,Limited,Biweekly,Paid,2021,False,True,8,Medium,120
3320,HackerRank,27.3,3.6,1444,Varied,Limited,Biweekly,Freemium,2019,False,True,6,Low,108
3321,Codeforces,20.3,4.0,2120,Easy,Limited,Monthly,Freemium,2016,False,True,6,Low,100
3322,HackerRank,17.9,3.9,2486,Medium,Yes,Weekly,Paid,2011,False,True,5,Low,99
3323,Codeforces,26.3,4.4,3276,Medium,Yes,Monthly,Paid,2011,False,True,6,Medium,117
3324,CodeChef,13.0,3.5,2391,Easy,Yes,Monthly,Free,2008,True,False,4,Low,78
3325,CodeChef,8.7,4.1,3697,Varied,Limited,Occasionally,Freemium,2005,True,True,2,Low,76
3326,LeetCode,17.7,4.1,3378,Varied,No,Biweekly,Paid,2008,True,True,5,Low,89
3327,CodeChef,21.0,4.5,572,Easy,Limited,Occasionally,Paid,2008,True,False,7,Medium,102
3328,Codeforces,2.3,4.8,3741,Medium,No,Occasionally,Freemium,2005,True,True,9,Low,82
3329,LeetCode,12.8,3.6,1467,Hard,Limited,Weekly,Paid,2020,False,True,8,Medium,91
3330,HackerRank,10.5,4.8,1183,Hard,No,Monthly,Paid,2019,False,False,8,High,89
3331,Codeforces,21.0,4.4,1657,Varied,Limited,Occasionally,Free,2015,True,True,4,High,104
3332,CodeChef,21.4,4.3,1606,Varied,Limited,Biweekly,Free,2010,False,False,5,Low,97
3333,HackerRank,13.7,4.4,1804,Hard,Limited,Occasionally,Freemium,2008,True,True,2,Low,87
3334,LeetCode,4.4,4.8,2257,Medium,No,Biweekly,Free,2022,True,True,3,High,77
3335,HackerRank,12.7,4.9,2450,Easy,Yes,Occasionally,Paid,2021,True,True,5,Medium,100
3336,LeetCode,14.4,4.7,1731,Hard,Yes,Occasionally,Free,2005,False,False,3,High,95
3337,CodeChef,17.0,4.6,645,Easy,No,Monthly,Paid,2009,True,False,5,High,90
3338,LeetCode,22.4,4.3,823,Varied,Limited,Weekly,Freemium,2022,False,False,10,High,117
3339,HackerRank,7.2,4.1,2896,Varied,No,Weekly,Free,2013,True,False,1,Low,63
3340,HackerRank,25.2,4.5,2947,Hard,No,Occasionally,Freemium,2012,True,True,7,Low,110
3341,Codeforces,1.7,4.4,888,Hard,No,Monthly,Free,2006,False,True,3,Low,64
3342,HackerRank,14.1,4.0,3962,Hard,No,Weekly,Freemium,2013,True,True,4,Medium,87
3343,LeetCode,1.4,4.7,1896,Medium,Yes,Weekly,Free,2007,True,False,10,Low,88
3344,LeetCode,10.0,4.8,2975,Medium,No,Monthly,Freemium,2015,True,False,5,Low,81
3345,Codeforces,11.2,4.2,1768,Varied,No,Occasionally,Freemium,2020,True,False,4,High,79
3346,LeetCode,16.9,4.0,3282,Varied,Limited,Monthly,Paid,2009,True,False,9,Low,93
3347,Codeforces,19.9,4.2,1856,Medium,Yes,Biweekly,Free,2015,False,True,4,Medium,104
3348,HackerRank,18.8,4.9,3352,Easy,Yes,Occasionally,Freemium,2017,False,False,7,High,113
3349,CodeChef,3.2,4.3,3534,Hard,Limited,Occasionally,Paid,2007,True,True,6,Low,75
3350,HackerRank,8.0,4.6,1344,Varied,No,Monthly,Free,2021,True,True,4,Medium,79
3351,Codeforces,7.6,4.1,1631,Easy,No,Biweekly,Freemium,2009,True,True,10,Medium,88
3352,HackerRank,12.5,4.5,3816,Hard,Limited,Biweekly,Freemium,2014,False,False,2,High,86
3353,HackerRank,11.0,4.3,2769,Hard,No,Biweekly,Freemium,2005,True,True,7,Low,88
3354,LeetCode,10.4,4.4,2039,Medium,Limited,Monthly,Paid,2005,True,False,2,Low,74
3355,LeetCode,5.6,4.5,3855,Hard,Limited,Biweekly,Freemium,2014,False,False,10,Low,87
3356,Codeforces,14.8,4.1,1269,Hard,Limited,Weekly,Paid,2018,False,True,10,Medium,103
3357,Codeforces,17.1,4.9,2024,Varied,Limited,Biweekly,Paid,2019,True,False,7,Low,100
3358,LeetCode,15.1,4.6,1818,Medium,Yes,Occasionally,Free,2020,False,True,7,Low,104
3359,HackerRank,28.9,4.9,2103,Hard,No,Weekly,Paid,2022,True,True,6,Medium,119
3360,LeetCode,29.3,4.3,2518,Hard,Yes,Biweekly,Free,2017,False,False,8,Medium,122
3361,LeetCode,27.6,4.9,1857,Medium,Yes,Weekly,Paid,2005,False,True,2,Medium,119
3362,CodeChef,15.9,3.9,571,Hard,Limited,Monthly,Free,2019,False,False,6,Medium,88
3363,LeetCode,9.2,4.2,952,Easy,Yes,Monthly,Paid,2007,False,True,1,High,82
3364,HackerRank,26.2,4.7,1518,Medium,No,Weekly,Paid,2009,False,True,10,Low,119
3365,LeetCode,29.5,4.7,3329,Hard,Yes,Monthly,Freemium,2019,True,True,9,High,136
3366,Codeforces,9.4,3.8,904,Varied,Yes,Monthly,Free,2005,True,False,4,Medium,78
3367,CodeChef,1.2,4.1,1224,Hard,Limited,Biweekly,Free,2018,True,True,5,Medium,72
3368,Codeforces,23.9,4.7,3546,Hard,Yes,Weekly,Paid,2014,True,False,1,Low,103
3369,Codeforces,25.9,3.7,789,Hard,Limited,Weekly,Free,2018,True,True,5,Low,105
3370,CodeChef,19.6,4.0,960,Medium,No,Biweekly,Freemium,2022,False,True,10,Low,103
3371,Codeforces,12.3,4.5,3851,Easy,No,Occasionally,Freemium,2022,True,True,5,Medium,88
3372,HackerRank,11.3,4.7,1354,Hard,Yes,Biweekly,Free,2013,False,False,1,Medium,85
3373,Codeforces,20.1,4.4,1026,Easy,No,Biweekly,Free,2012,True,True,2,High,94
3374,CodeChef,15.7,3.6,3393,Hard,Yes,Weekly,Paid,2019,True,True,3,High,93
3375,CodeChef,4.7,4.4,1577,Varied,Yes,Biweekly,Freemium,2019,True,False,8,High,90
3376,CodeChef,27.4,3.8,2255,Hard,No,Weekly,Free,2018,False,False,3,Medium,96
3377,CodeChef,24.9,4.6,2116,Easy,No,Weekly,Free,2008,False,False,10,High,116
3378,Codeforces,15.7,4.8,1310,Varied,Yes,Weekly,Freemium,2022,False,True,10,Low,118
3379,Codeforces,11.4,4.0,830,Varied,No,Monthly,Free,2017,False,True,9,High,90
3380,CodeChef,27.2,4.0,3035,Varied,Yes,Weekly,Free,2014,True,True,7,Low,119
3381,Codeforces,29.9,3.5,878,Varied,Yes,Monthly,Freemium,2006,False,False,9,Low,116
3382,CodeChef,11.7,3.6,2534,Medium,No,Weekly,Freemium,2007,True,False,5,Low,75
3383,CodeChef,7.6,4.0,3465,Easy,Yes,Monthly,Paid,2014,True,True,8,High,91
3384,CodeChef,7.1,4.7,706,Hard,No,Monthly,Paid,2009,False,True,1,Low,70
3385,LeetCode,27.4,4.3,815,Hard,No,Weekly,Paid,2013,False,False,6,Medium,106
3386,CodeChef,29.0,4.9,1328,Varied,No,Monthly,Freemium,2013,False,False,6,Low,112
3387,LeetCode,4.8,3.6,1492,Hard,Limited,Weekly,Paid,2020,False,False,4,High,68
3388,HackerRank,4.4,3.7,1352,Hard,Yes,Occasionally,Paid,2010,True,False,1,High,65
3389,LeetCode,21.1,4.8,1069,Varied,Limited,Weekly,Free,2009,False,False,9,Low,112
3390,HackerRank,12.6,4.7,3455,Varied,No,Occasionally,Paid,2005,False,False,5,High,85
